log2FoldChange,SYMBOL,GENENAME,baseMean,padj,Row.names
-0.01936907366114218,RPAP3,RNA polymerase II associated protein 3,2375.6857377673746,0.9598331304649476,ENSG00000005175
-0.1168202118441408,ACSM3,acyl-CoA synthetase medium chain family member 3,243.01879515855714,0.7996586369132846,ENSG00000005187
-0.09678595088698885,REXO5,RNA exonuclease 5,72.25641115188245,0.9322619792270113,ENSG00000005189
-0.04377587182285247,CIAPIN1,cytokine induced apoptosis inhibitor 1,1129.019539059328,0.897245229680048,ENSG00000005194
-0.0236767724603872,SPPL2B,signal peptide peptidase like 2B,495.26524554438123,0.9788248372167876,ENSG00000005206
0.28564024847849384,FAM214B,family with sequence similarity 214 member B,1237.521940135026,0.006624251354080216,ENSG00000005238
0.34953279198055165,COPZ2,coatomer protein complex subunit zeta 2,1459.708651176922,0.013574428795804401,ENSG00000005243
-0.1747097399677691,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta,506.5019885739322,0.40833712743729156,ENSG00000005249
0.14125453776449176,MSL3,MSL complex subunit 3,416.0437960488188,0.6376645046566951,ENSG00000005302
-0.07957117323846769,CREBBP,CREB binding protein,1870.9690703109509,0.7560571495017377,ENSG00000005339
-0.00653005978598014,GCFC2,GC-rich sequence DNA-binding factor 2,537.9818862836399,0.9905055045891316,ENSG00000005436
-0.05955623245971724,WDR54,WD repeat domain 54,279.4849731181955,0.9188303193708595,ENSG00000005448
-0.05498279424761433,CROT,carnitine O-octanoyltransferase,409.4863872991615,0.9127323224892427,ENSG00000005469
-0.0375754112012718,KMT2E,lysine methyltransferase 2E,949.0748807242373,0.9324574783683334,ENSG00000005483
-0.08543580169625489,RHBDD2,rhomboid domain containing 2,1420.452449582114,0.7167509325228734,ENSG00000005486
-0.12996548042448347,SOX8,SRY-box transcription factor 8,27.27496892084949,0.9560567795843444,ENSG00000005513
0.006139936493275354,IBTK,inhibitor of Bruton tyrosine kinase,2508.66303359462,0.9885675313496162,ENSG00000005700
-0.16247765258067473,ZNF195,zinc finger protein 195,315.83637608596985,0.6355140040095414,ENSG00000005801
0.06357306794857852,MYCBP2,MYC binding protein 2,1471.3159712880506,0.8658874155868612,ENSG00000005810
0.11884576186942852,FBXL3,F-box and leucine rich repeat protein 3,629.8712638027037,0.640667475567789,ENSG00000005812
0.15909209894894857,PDK2,pyruvate dehydrogenase kinase 2,738.3806389373295,0.4082550710088718,ENSG00000005882
0.6083563956798601,ITGA3,integrin subunit alpha 3,3434.0337544537438,2.729514500275486e-17,ENSG00000005884
0.00721359374705696,ZFX,zinc finger protein X-linked,1461.184759903242,0.9872389165941394,ENSG00000005889
-3.996714558300783e-4,LAMP2,lysosomal associated membrane protein 2,5961.431689674764,0.999115383286066,ENSG00000005893
0.07098910840799533,GDE1,glycerophosphodiester phosphodiesterase 1,2293.6407346384794,0.7473894951558536,ENSG00000006007
0.21201367718050304,REX1BD,required for excision 1-B domain containing,528.0230904266009,0.4318022311267366,ENSG00000006015
-0.009255607485776335,CRLF1,cytokine receptor like factor 1,110.9026168230879,0.9932355926136843,ENSG00000006016
-0.073084440077441,OSBPL7,oxysterol binding protein like 7,34.68640989146115,0.9736877228696195,ENSG00000006025
0.05580873361303141,TMEM98,transmembrane protein 98,948.310154669383,0.8847216439292839,ENSG00000006042
0.35846362049362035,MAP3K14,mitogen-activated protein kinase kinase kinase 14,1487.7337911938685,2.583505177123078e-4,ENSG00000006062
-0.06488360770291746,TMEM132A,transmembrane protein 132A,1735.7048290264147,0.7880463675894284,ENSG00000006118
-0.030660803868289312,AP2B1,adaptor related protein complex 2 subunit beta 1,9008.237970764942,0.9220582119423625,ENSG00000006125
-0.05852791845753683,ZNF263,zinc finger protein 263,835.0067323725037,0.8595768214569501,ENSG00000006194
0.022822546810738868,SPATA20,spermatogenesis associated 20,3048.2913761176305,0.9534055630843381,ENSG00000006282
-0.22768612695859097,CACNA1G,calcium voltage-gated channel subunit alpha1 G,97.13172655958519,0.7281901047741026,ENSG00000006283
0.43143550243568246,TNFRSF12A,TNF receptor superfamily member 12A,1845.9818439873957,0.0017780269141209593,ENSG00000006327
0.053725627173269376,DLX6,distal-less homeobox 6,30.23760629750366,0.978969768390241,ENSG00000006377
0.10960207971450658,MAP3K9,mitogen-activated protein kinase kinase kinase 9,650.1773108513884,0.7293702676361885,ENSG00000006432
-0.06748807330743561,RALA,RAS like proto-oncogene A,2263.3500162073146,0.7645917678952594,ENSG00000006451
0.35458223061087835,BAIAP2L1,BAR/IMD domain containing adaptor protein 2 like 1,745.1880570240113,0.005575483471255828,ENSG00000006453
0.3257818610202434,KDM7A,lysine demethylase 7A,310.58394807905034,0.14547816230666485,ENSG00000006459
-0.04570847617783755,ETV1,ETS variant transcription factor 1,891.0022473018716,0.9209588731018297,ENSG00000006468
-0.13460379329993585,AGK,acylglycerol kinase,366.3371951313667,0.6750146471673207,ENSG00000006530
0.15324897661163497,ALDH3B1,aldehyde dehydrogenase 3 family member B1,843.4489553291941,0.45369943939348933,ENSG00000006534
-0.1422383896222225,PHTF2,putative homeodomain transcription factor 2,2459.763535902103,0.26712899831935283,ENSG00000006576
-0.030246807626236844,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2",602.5745779194247,0.9579944218101831,ENSG00000006607
-0.26021314191781447,GGCT,gamma-glutamylcyclotransferase,1193.4610375653128,0.02643351946061194,ENSG00000006625
-0.18354080060217012,DBF4,DBF4 zinc finger,683.3251333202489,0.3346825451806184,ENSG00000006634
0.1395960070762844,TBXA2R,thromboxane A2 receptor,36.10657859895934,0.929601797923149,ENSG00000006638
-0.16237746679769943,IFRD1,interferon related developmental regulator 1,717.969285695294,0.4457916743522191,ENSG00000006652
-0.028301755414766455,COX10,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,478.8486554403261,0.9612360770778513,ENSG00000006695
0.033325371893413315,GTF2IRD1,GTF2I repeat domain containing 1,938.4751309276947,0.9357394329209275,ENSG00000006704
-0.004392063611489778,PAF1,"PAF1 homolog, Paf1/RNA polymerase II complex component",1525.1143088780893,0.9915898994903555,ENSG00000006712
-0.05948789183449008,VPS41,VPS41 subunit of HOPS complex,3705.5100978866312,0.7875841207048289,ENSG00000006715
-0.06044628262237147,ARHGAP44,Rho GTPase activating protein 44,225.93100324749423,0.9268172404980064,ENSG00000006740
0.13232734692855394,ELAC2,elaC ribonuclease Z 2,2317.508909858332,0.34727072115622337,ENSG00000006744
-0.008905849741920251,SCIN,scinderin,49.140076427608115,0.9963416185662767,ENSG00000006747
0.086898565865167,ARSD,arylsulfatase D,119.24820119470084,0.9209588731018297,ENSG00000006756
0.2054997214508681,PNPLA4,patatin like phospholipase domain containing 4,92.38920344426523,0.7602474150914325,ENSG00000006757
-0.2517834990768099,MYH13,myosin heavy chain 13,22.35196385135055,0.8742731361217607,ENSG00000006788
-0.030331442594773276,ADIPOR2,adiponectin receptor 2,2728.4422103992165,0.9174014922201621,ENSG00000006831
0.5050471864012994,CDKL3,cyclin dependent kinase like 3,24.118272882409542,0.654236382766579,ENSG00000006837
0.2059203636234261,MARK4,microtubule affinity regulating kinase 4,778.8934183853577,0.18732413763472225,ENSG00000007047
0.1269161085470053,CCDC124,coiled-coil domain containing 124,1290.2122026490113,0.6372120497555758,ENSG00000007080
0.06028941184385572,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1,4168.43486150862,0.80188396892303615,ENSG00000007168
-0.15248115435614423,DNAH9,dynein axonemal heavy chain 9,81.98477702986955,0.8504318499706689,ENSG00000007174
0.006127011708445173,KIAA0100,KIAA0100,2510.344923926857,0.9872389165941394,ENSG00000007202
-0.44364148963585687,GAS7,growth arrest specific 7,523.6209128877534,5.668041818797474e-4,ENSG00000007237
-0.050019281620163114,TRAPPC6A,trafficking protein particle complex 6A,294.58086233245905,0.943711410972541,ENSG00000007255
0.07385183068664475,MATK,megakaryocyte-associated tyrosine kinase,21.140303239364332,0.9787496372279662,ENSG00000007264
0.02396034357146273,ST7L,suppression of tumorigenicity 7 like,165.95372826567336,0.9788248372167876,ENSG00000007341
0.0669428853615166,RPUSD1,RNA pseudouridine synthase domain containing 1,460.00654038455855,0.8867756135868631,ENSG00000007376
0.08300754627706132,RHBDF1,rhomboid 5 homolog 1,692.56931904573,0.8508560405248443,ENSG00000007384
-0.05465214947160557,LUC7L,LUC7 like,851.881016541855,0.915666627317396,ENSG00000007392
0.04164495467225124,CACNA2D2,calcium voltage-gated channel auxiliary subunit alpha2delta 2,105.42094403952383,0.9693155373863918,ENSG00000007402
0.1900283868414955,TSR3,TSR3 ribosome maturation factor,637.0837004094964,0.5148189281725919,ENSG00000007520
-0.014390806535636728,PIGQ,phosphatidylinositol glycan anchor biosynthesis class Q,501.49833886915087,0.9808554755310281,ENSG00000007541
6.324874480512445e-4,CRAMP1,cramped chromatin regulator homolog 1,278.1821748898858,0.9994925031376071,ENSG00000007545
0.0016224795078386858,TEAD3,TEA domain transcription factor 3,633.516172850414,0.9977921803245747,ENSG00000007866
0.08020352963362848,DNAJC11,DnaJ heat shock protein family (Hsp40) member C11,876.6502077851277,0.7842177214366586,ENSG00000007923
0.2881229625905112,FMO3,flavin containing dimethylaniline monoxygenase 3,98.9969810906828,0.564380027909856,ENSG00000007933
-0.3929510602472973,MYLIP,myosin regulatory light chain interacting protein,1177.9350494170567,5.9238930021160945e-5,ENSG00000007944
-0.018669637115720384,NOX1,NADPH oxidase 1,27.45692948486691,0.9924511096950194,ENSG00000007952
-0.564777825845216,E2F2,E2F transcription factor 2,101.20144395402937,0.04862010474709654,ENSG00000007968
0.04493577704633569,PSMB1,proteasome 20S subunit beta 1,5838.757045824206,0.8923462252996398,ENSG00000008018
-0.056859883043554306,JARID2,jumonji and AT-rich interaction domain containing 2,673.178324247391,0.8914510225013733,ENSG00000008083
0.01868575773028578,CDKL5,cyclin dependent kinase like 5,209.67249919261107,0.9841764323012325,ENSG00000008086
-0.1269357658742164,CDK11A,cyclin dependent kinase 11A,28.742957030732413,0.9441846843057006,ENSG00000008128
0.03126200020364583,NADK,NAD kinase,632.6664715997035,0.9505878555037129,ENSG00000008130
0.22662521789181805,CYTH3,cytohesin 3,1167.1743022502903,0.0851864836917654,ENSG00000008256
0.18369479997015248,ADAM22,ADAM metallopeptidase domain 22,27.573712363932597,0.9053693186363405,ENSG00000008277
-0.03964002687151231,SYPL1,synaptophysin like 1,2011.4891427921593,0.8899899146346661,ENSG00000008282
0.12437196725459683,CYB561,cytochrome b561,833.4007980788103,0.5516788658801762,ENSG00000008283
0.034410890961897506,SPAG9,sperm associated antigen 9,3136.236115509956,0.923058788449441,ENSG00000008294
0.14611410941674022,CELSR3,cadherin EGF LAG seven-pass G-type receptor 3,145.05326653965128,0.8262798808992264,ENSG00000008300
-0.36405212462340664,AASS,aminoadipate-semialdehyde synthase,182.2956103251287,0.15552179701681518,ENSG00000008311
0.06586154324116539,SS18L2,SS18 like 2,188.31681929337222,0.9231759207266058,ENSG00000008324
-0.1992647513266892,MPND,MPN domain containing,71.65574329354546,0.8229035421515807,ENSG00000008382
0.012012023107345811,MGST1,microsomal glutathione S-transferase 1,1129.9608488002998,0.9807402595312851,ENSG00000008394
-0.07789506263729154,CRY1,cryptochrome circadian regulator 1,1572.9189852565714,0.7221288027434668,ENSG00000008405
-0.21161524815754248,NFIX,nuclear factor I X,3391.0797880741534,0.10551508570656346,ENSG00000008441
-0.037157621124810754,ST3GAL1,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1",487.268686191378,0.9431217505510324,ENSG00000008513
0.6209073397699243,IL32,interleukin 32,1444.7983591723469,3.2612457989724706e-6,ENSG00000008517
0.21777626355462198,PKD1,"polycystin 1, transient receptor potential channel interacting",1524.7483597785563,0.16236533371592587,ENSG00000008710
-0.07528160522656617,MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2,38.03596159083794,0.9664113389635566,ENSG00000008735
0.09286449098155203,MED24,mediator complex subunit 24,1740.9754737538153,0.6695162153571441,ENSG00000008838
0.1609802538998807,RHOBTB2,Rho related BTB domain containing 2,576.2132988187877,0.44773366560671773,ENSG00000008853
-0.06285744878622206,HEATR5B,HEAT repeat containing 5B,617.4761991538182,0.9017479892226877,ENSG00000008869
0.006318826588719942,SEC62,"SEC62 homolog, preprotein translocation factor",3989.98941289761,0.9857982451813192,ENSG00000008952
0.06808758628259576,RPS20,ribosomal protein S20,11470.517829098373,0.8440765277849099,ENSG00000008988
-0.004089413755418427,CSDE1,cold shock domain containing E1,14441.727294993263,0.9888850530607509,ENSG00000009307
-0.028435047987906126,UBE3C,ubiquitin protein ligase E3C,2741.541173861144,0.9357703674690292,ENSG00000009335
0.009177087862675428,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",1736.412352890427,0.9863440016224952,ENSG00000009413
-0.2038464779842849,TENM1,teneurin transmembrane protein 1,1226.2965231071703,0.42756640239253907,ENSG00000009694
0.07225655698074186,FAM76A,family with sequence similarity 76 member A,136.89540293487178,0.9262507952991799,ENSG00000009780
0.23261386266264217,POMT2,protein O-mannosyltransferase 2,1631.6323528036062,0.0283462673453198,ENSG00000009830
-0.1303045832121942,VTA1,vesicle trafficking 1,2338.529172780697,0.35277609183811975,ENSG00000009844
-0.010722736125580489,BAZ1B,bromodomain adjacent to zinc finger domain 1B,3479.693720222995,0.9793608020830976,ENSG00000009954
-0.020427584652969247,RANBP9,RAN binding protein 9,1548.448026842973,0.963200931756564,ENSG00000010017
0.7874014702743446,ETV7,ETS variant transcription factor 7,23.121094857691,0.4080780896459195,ENSG00000010030
-0.13388248938076294,SPRTN,SprT-like N-terminal domain,436.95058561623466,0.6381457807700763,ENSG00000010072
-0.12081876479876189,EEF1AKNMT,eEF1A lysine and N-terminal methyltransferase,1376.9222517584622,0.4815401666923761,ENSG00000010165
0.019829042868593577,DYRK4,dual specificity tyrosine phosphorylation regulated kinase 4,604.3358255000174,0.9753478523907932,ENSG00000010219
0.002305393845884565,ZNF207,zinc finger protein 207,3767.366672645874,0.995058320699861,ENSG00000010244
-0.0324175276477029,UQCRC1,ubiquinol-cytochrome c reductase core protein 1,2201.9746486336585,0.9358011887010805,ENSG00000010256
0.014092783307496973,STARD3NL,STARD3 N-terminal like,1706.4670019310404,0.9793537258394867,ENSG00000010270
0.08500836033123194,CD9,CD9 molecule,1113.0087319424292,0.7890329219042069,ENSG00000010278
-0.14817653849002763,NCAPD2,non-SMC condensin I complex subunit D2,3330.2514111329365,0.34494545516145575,ENSG00000010292
-0.12069975393951526,IFFO1,intermediate filament family orphan 1,273.6242947476309,0.8420542604395848,ENSG00000010295
1.4896051677939302,PHF7,PHD finger protein 7,28.75643289808116,0.0018904690674028085,ENSG00000010318
-0.07761828668227908,NISCH,nischarin,1054.366124428272,0.8484047095110481,ENSG00000010322
-0.2279337897744576,FUZ,fuzzy planar cell polarity protein,135.69238832086904,0.6362150301175639,ENSG00000010361
0.21894907329416016,SLC6A13,solute carrier family 6 member 13,25.52656856066501,0.8867756135868631,ENSG00000010379
0.25889359297522285,IDS,iduronate 2-sulfatase,443.2666778096449,0.24707790442501124,ENSG00000010404
-0.05899078403484205,ZNF200,zinc finger protein 200,479.2883981282252,0.8898813000141678,ENSG00000010539
-0.4132967342134594,CD4,CD4 molecule,39.23373214773549,0.6266848218329654,ENSG00000010610
0.26792534584670347,LRRC23,leucine rich repeat containing 23,94.09908237006802,0.6270425497544043,ENSG00000010626
-0.0365626309756392,HFE,homeostatic iron regulator,721.2038460605797,0.9299394475031642,ENSG00000010704
-0.19762419844163218,SCMH1,Scm polycomb group protein homolog 1,414.9770782048653,0.36133836223596744,ENSG00000010803
0.7282659567649815,FYN,"FYN proto-oncogene, Src family tyrosine kinase",153.3785600058503,7.908545217969333e-4,ENSG00000010810
0.07313609411556428,HIVEP2,HIVEP zinc finger 2,1102.6901462112467,0.8134315862650782,ENSG00000010818
0.13703301885161343,ELOA,elongin A,805.3293378300801,0.5134185485751671,ENSG00000011007
-0.003895182256686247,LYPLA2,lysophospholipase 2,1003.0445546536638,0.9939597852222846,ENSG00000011009
-0.12236030855496001,CLCN6,chloride voltage-gated channel 6,196.6110732878611,0.844757262985446,ENSG00000011021
0.10635049345823215,MRC2,mannose receptor C type 2,10288.165772642307,0.5166005010527922,ENSG00000011028
0.060868405036009536,NME1-NME2,NME1-NME2 readthrough,24.016549132077323,0.9793608020830976,ENSG00000011052
0.09092522813826584,TSPAN9,tetraspanin 9,1198.7314008781905,0.6982649144876064,ENSG00000011105
0.1343431257336698,BTBD7,BTB domain containing 7,70.10950101311198,0.8914734872602648,ENSG00000011114
0.09829637030030626,APBA3,amyloid beta precursor protein binding family A member 3,366.4992815713009,0.805007643402549,ENSG00000011132
0.1282519317296652,MKS1,MKS transition zone complex subunit 1,431.5963944388279,0.7118156729146191,ENSG00000011143
-0.24188588686429155,ABHD5,abhydrolase domain containing 5,412.6657321457958,0.25900041390899287,ENSG00000011198
-0.027265302943612662,AKAP8L,A-kinase anchoring protein 8 like,847.874922657616,0.9535304530700969,ENSG00000011243
-0.15534206692987138,MBTD1,mbt domain containing 1,634.0630236497599,0.5457520258764786,ENSG00000011258
-0.02230230211203647,UTP18,UTP18 small subunit processome component,1849.7819294505189,0.9584116683424382,ENSG00000011260
0.06101946895607091,RNF216,ring finger protein 216,2273.739673100098,0.7911988858806009,ENSG00000011275
-0.13562788317098606,TTC19,tetratricopeptide repeat domain 19,702.7275525709695,0.5524300625020209,ENSG00000011295
0.006407160087840512,PTBP1,polypyrimidine tract binding protein 1,5518.47400647065,0.9850376337220786,ENSG00000011304
0.015195554236391226,DPF1,double PHD fingers 1,71.63572444546908,0.9915898994903555,ENSG00000011332
0.3001344402531158,SYT7,synaptotagmin 7,69.05922758816862,0.6547089240180316,ENSG00000011347
0.019718813466827495,LARS2,"leucyl-tRNA synthetase 2, mitochondrial",602.0179202418499,0.9751189536368747,ENSG00000011376
-0.06726978874868637,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,1379.4433818773427,0.8449067789349326,ENSG00000011405
0.6287006211111755,PLAUR,"plasminogen activator, urokinase receptor",1237.3948969599016,1.1346824409867195e-9,ENSG00000011422
-0.3317944454663853,ANLN,anillin actin binding protein,4593.530724211431,5.8407841421412355e-5,ENSG00000011426
0.1625871013657852,WIZ,WIZ zinc finger,1495.5594710960556,0.2370010396013157,ENSG00000011451
-0.03996616816717384,GPR21,G protein-coupled receptor 21,1947.2452602508308,0.8898813000141678,ENSG00000011454
-0.03996616816717384,RABGAP1,RAB GTPase activating protein 1,1947.2452602508308,0.8898813000141678,ENSG00000011454
-1.049334454483587,DCN,decorin,10683.567841856147,2.2576056718571678e-40,ENSG00000011465
0.16683258396394154,QPCTL,glutaminyl-peptide cyclotransferase like,115.18928177710329,0.7921184414995376,ENSG00000011478
-0.09858807196415971,PPP5C,protein phosphatase 5 catalytic subunit,1772.1370314904857,0.62797029495594,ENSG00000011485
-0.16385864850047258,CEP68,centrosomal protein 68,281.0903433968357,0.6533646566147012,ENSG00000011523
-0.02768590582202671,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3,958.2449503857889,0.9473306434684341,ENSG00000011566
0.03028745161126583,TMEM159,transmembrane protein 159,202.70485335986385,0.9751189536368747,ENSG00000011638
-0.06905950510358808,GABRA3,gamma-aminobutyric acid type A receptor alpha3 subunit,380.52577817044545,0.8742731361217607,ENSG00000011677
-0.3913573063109907,BRCA1,BRCA1 DNA repair associated,640.6876763549437,0.0027634955428348477,ENSG00000012048
0.07189492070918878,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit",699.0650553201274,0.8542431318719922,ENSG00000012061
-0.08636079900949896,SEMA3B,semaphorin 3B,434.3670721905148,0.8134315862650782,ENSG00000012171
-0.016563240907569617,MBTPS2,"membrane bound transcription factor peptidase, site 2",1519.8923605449154,0.9699375176080091,ENSG00000012174
0.19544156502404564,PRICKLE3,prickle planar cell polarity protein 3,296.23481513920416,0.4881736828667039,ENSG00000012211
